0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2261,NEPH,Nephros| Inc.,3,N/A,3.5,15203151,0.015203151, N/A ,2,2,1,3.33,2,C,D,B+,C,C
2262,PLBC,Plumas Bancorp,3,N/A,4,206074272,0.206074272,0.0255,1.33,-1,2.33,2.67,-1,N/A,C+,B-,N/A,D+
2263,OLB,The OLB Group| Inc.,3,N/A,5,10013381,0.010013381, N/A ,3,3.33,0.67,0,4.33,B+,D-,F,A+,B
2264,FFBC,First Financial Bancorp.,3,4,3.16,1960516860,1.96051686,0.0454,2.67,1.67,2,1.67,3,C-,C,C-,B,B-
2265,CYTK,Cytokinetics| Incorporated,3,4,4.37,3284091390,3.28409139, N/A ,0.67,2.33,1.67,2.33,3.33,C+,C-,C+,B+,D-
2266,TLYS,Tilly's| Inc.,3,2,3.75,242677840,0.24267784, N/A ,2,1,1.33,3,2.33,D,D+,B,C+,C
2267,CSIQ,Canadian Solar Inc.,3,4.2,3.75,1800751100,1.8007511, N/A ,4.33,4,2.67,1,2.33,A,B-,D,C+,A+
2268,MKSI,MKS Instruments| Inc.,2.99,3,4.57,6007621600,6.0076216,0.0099,0.67,0,1.67,2,3,F,C-,C,B,D-
2269,VRNS,Varonis Systems| Inc.,2.99,3.5,3.72,3462701570,3.46270157, N/A ,1,3.67,2.67,3.67,0,A-,B-,A-,F,D
2270,CBNK,Capital Bancorp| Inc.,2.99,N/A,4,269898688,0.269898688,0.0134,1,3,1.67,2,3,B,C-,C,B,D
2271,ATHM,Autohome Inc.,2.99,N/A,3.94,3651221760,3.65122176,0.0196,3.67,0.67,3.33,2.33,2.33,D-,B+,C+,C+,A-
2272,GRFS,Grifols| S.A.,2.99,5,4,8448004100,8.4480041, N/A ,3,4.33,3.33,3.67,0.67,A+,B+,A-,D-,B
2273,CFG,Citizens Financial Group| Inc.,2.99,4.25,3.81,13205351400,13.2053514,0.0601,3.67,0,4,1,0.67,F,A,D,D-,A-
2274,KBCSY,KBC Group NV,2.99,3.5,5,26565410800,26.5654108,0.068,4,3,0,2.33,2.67,B,F,C+,B-,A
2275,SB,Safe Bulkers| Inc.,2.99,3.66,3,351528192,0.351528192,0.0635,4.33,0,4.33,1.67,0,F,A+,C-,F,A+
2276,TRV,The Travelers Companies| Inc.,2.99,3,3.36,37729694000,37.729694,0.0234,1,3.33,4.33,2,1.33,B+,A+,C,D+,D
2277,EA,Electronic Arts Inc.,2.99,3.75,4,33332969500,33.3329695,0.0063,0,1.33,3.67,2.67,2.33,D+,A-,B-,C+,F
2278,GDDY,GoDaddy Inc.,2.99,3,4.06,11148569600,11.1485696, N/A ,1.67,4,3.67,2.33,1.67,A,A-,C+,C-,C-
2279,CABGY,Carlsberg A/S,2.99,3,2.5,20342288400,20.3422884,0.0283,3.67,1,3.33,2.33,2,D,B+,C+,C,A-
2280,PFG,Principal Financial Group| Inc.,2.99,3,2.42,18587875300,18.5878753,0.0334,1.67,1.67,3.67,2.33,1.67,C-,A-,C+,C-,C-
2281,UWMC,UWM Holdings Corporation,2.99,3,3,8644038700,8.6440387,0.0741,3.33,0.67,0.67,3.67,2,D-,D-,A-,C,B+
2282,ATEN,A10 Networks| Inc.,2.99,3,4.25,1082755070,1.08275507,0.0164,1.67,3,3.33,2.33,2.67,B,B+,C+,B-,C-
2283,VRTS,Virtus Investment Partners| Inc.,2.99,4,2.5,1490907260,1.49090726,0.0319,1.67,2.33,3,3,2.33,C+,B,B,C+,C-
2284,PLMR,Palomar Holdings| Inc.,2.99,4,3.88,1294242940,1.29424294, N/A ,1,4,4,1,3.33,A,A,D,B+,D
2285,LOCO,El Pollo Loco Holdings| Inc.,2.99,4,3.4,302283488,0.302283488, N/A ,2,0.67,2.33,1.67,3,D-,C+,C-,B,C
2286,AIQUY,L'Air Liquide S.A.,2.99,4,5,93534298000,93.534298,0.0179,0.67,2.33,4.33,3.67,0.67,C+,A+,A-,D-,D-
2287,TPB,Turning Point Brands| Inc.,2.99,3,4.5,423173664,0.423173664,0.0106,1.67,3,2.33,3.67,1.67,B,C+,A-,C-,C-
2288,TGT,Target Corporation,2.99,3.27,3.61,56800551000,56.800551,0.0353,2.67,1.33,4,1.33,1,D+,A,D+,D,B-
2289,DOOR,Masonite International Corporation,2.99,3,4.62,2091205890,2.09120589, N/A ,3.33,1.67,2.67,3,1.67,C-,B-,B,C-,B+
2290,SONY,Sony Group Corporation,2.99,3,4.83,1.08E+11,107.847,0.0063,0,1.67,4,2.33,1.67,C-,A,C+,C-,F
2291,ZIM,ZIM Integrated Shipping Services Ltd.,2.99,3.22,2.42,1322401020,1.32240102, N/A ,4.33,0,4.33,0.67,0,F,A+,D-,F,A+
2292,EXPD,Expeditors International of Washington| Inc.,2.99,3.33,2.31,17502152700,17.5021527,0.0115,1,0,4,2.67,2,F,A,B-,C,D
2293,LVS,Las Vegas Sands Corp.,2.99,3.66,4.35,37256888000,37.256888,0.0041,0,4,2.67,2,2.67,A,B-,C,B-,F
2294,WIT,Wipro Limited,2.99,3,2.12,27659855900,27.6598559, N/A ,2,0.67,4,3,1.33,D-,A,B,D+,C
2295,FORA,Forian Inc.,2.99,N/A,5,74195728,0.074195728, N/A ,0.67,4,3,2.33,3.33,A,B,C+,B+,D-
2296,ARCB,ArcBest Corporation,2.98,3.5,4.27,2479375360,2.47937536,0.0047,2,0,2.67,3.67,0,F,B-,A-,F,C
2297,TFSL,TFS Financial Corporation,2.98,4,3.5,3543833340,3.54383334,0.0895,3.67,0.67,1,2,2.33,D-,D,C,C+,A-
2298,TH,Target Hospitality Corp.,2.98,4,5,1448759810,1.44875981, N/A ,3.33,3.67,4,1.67,2.67,A-,A,C-,B-,B+
2299,SRPT,Sarepta Therapeutics| Inc.,2.98,4,4.26,11167349800,11.1673498, N/A ,1,3.33,2.67,2.67,2.67,B+,B-,B-,B-,D
2300,NLS,Nautilus| Inc.,2.98,N/A,3.66,29012732,0.029012732, N/A ,4.33,2,1,0,4.33,C,D,F,A+,A+
2301,ATEX,Anterix Inc.,2.98,N/A,4.25,649698620,0.64969862, N/A ,1.33,2.67,1.33,2.67,3,B-,D+,B-,B,D+
2302,NLTX,Neoleukin Therapeutics| Inc.,2.98,N/A,3,33544328,0.033544328, N/A ,4,1.33,0.67,3.67,2,D+,D-,A-,C,A
2303,LPSN,LivePerson| Inc.,2.98,3,3.16,344025440,0.34402544, N/A ,2.67,3,1.33,1,4.33,B,D+,D,A+,B-
2304,CACI,CACI International Inc,2.98,N/A,4.35,7202514900,7.2025149, N/A ,2,1.33,2.67,2.67,1.67,D+,B-,B-,C-,C
2305,ESKYF,Eskay Mining Corp.,2.98,N/A,5,105885968,0.105885968, N/A ,1.67,2,0,2.33,4,C,F,C+,A,C-
2306,ALDX,Aldeyra Therapeutics| Inc.,2.98,4,4.71,407827104,0.407827104, N/A ,2.33,1,1.67,2.33,3.33,D,C-,C+,B+,C+
2307,ARGO,Argo Group International Holdings| Ltd.,2.98,N/A,2.66,1049261310,1.04926131, N/A ,2.33,2,0,3.33,2.67,C,F,B+,B-,C+
2308,ARCE,Arco Platform Limited,2.98,N/A,3.4,912839810,0.91283981, N/A ,1.33,4,1,3,2.33,A,D,B,C+,D+
2309,NNDM,Nano Dimension Ltd.,2.98,4,N/A,634816960,0.63481696, N/A ,3.67,1.67,0,2.67,-1,C-,F,B-,N/A,A-
2310,SBLK,Star Bulk Carriers Corp.,2.98,3.85,4.66,1872780670,1.87278067,0.1414,4.33,0,4.33,1.33,0.67,F,A+,D+,D-,A+
2311,CALM,Cal-Maine Foods| Inc.,2.98,3.25,3.33,2269402370,2.26940237,0.1119,4.33,0,4,1.33,1,F,A,D+,D,A+
2312,EPAM,EPAM Systems| Inc.,2.98,3.33,3.73,15281938400,15.2819384, N/A ,1.33,0.67,3.67,2,2.67,D-,A-,C,B-,D+
2313,HBIO,Harvard Bioscience| Inc.,2.98,3.5,5,184840112,0.184840112, N/A ,1,2.33,3.67,4,0,C+,A-,A,F,D
2314,WCN,Waste Connections| Inc.,2.98,3.33,4.23,36529455000,36.529455,0.0072,0,2.33,3.67,2.33,2,C+,A-,C+,C,F
2315,NRGV,Energy Vault Holdings| Inc.,2.98,3,4.16,421427072,0.421427072, N/A ,3,4.33,0,2.67,2.67,A+,F,B-,B-,B
2316,VSEC,VSE Corporation,2.98,N/A,4.8,919595010,0.91959501,0.0069,1,3,1.33,4,0.67,B,D+,A,D-,D
2317,BRP,BRP Group| Inc.,2.98,N/A,4,3092429570,3.09242957, N/A ,1,4.33,2.67,2.67,2.67,A+,B-,B-,B-,D
2318,KBR,KBR| Inc.,2.98,2,4.66,8123309100,8.1233091,0.0087,0.67,2.67,2.33,3,2.33,B-,C+,B,C+,D-
2319,CP,Canadian Pacific Kansas City Limited,2.98,4,4.14,74375487000,74.375487,0.007,0,2,4,2.33,1.33,C,A,C+,D+,F
2320,PAX,Patria Investments Limited,2.98,3.33,3.87,2181399300,2.1813993,0.0749,3.33,4,3.33,2.67,1.67,A,B+,B-,C-,B+
2321,QTRHF,Quarterhill Inc.,2.98,N/A,4.25,128997856,0.128997856, N/A ,4,3.67,1.67,2.33,2,A-,C-,C+,C,A
2322,BTM,Bitcoin Depot Inc.,2.98,2,5,171634416,0.171634416, N/A ,4.33,1,4.33,0,-1,D,A+,F,N/A,A+
2323,AQMS,Aqua Metals| Inc.,2.98,2,3.5,115567040,0.11556704, N/A ,2,3.67,0,3.67,2,A-,F,A-,C,C
2324,SQNS,Sequans Communications S.A.,2.98,4,3.66,165111456,0.165111456, N/A ,1.33,2.33,0.67,2.67,2.67,C+,D-,B-,B-,D+
2325,ATGE,Adtalem Global Education Inc.,2.97,4,3.66,1793027330,1.79302733, N/A ,2.67,2.33,3.33,3.33,0.67,C+,B+,B+,D-,B-
2326,XPON,Expion360 Inc.,2.97,N/A,N/A,32687692,0.032687692, N/A ,2.67,2.67,0,4.33,0.67,B-,F,A+,D-,B-
2327,NEWT,NewtekOne Inc.,2.97,5,3.33,412497280,0.41249728,0.105,3.33,4,2,2.67,2.33,A,C,B-,C+,B+
2328,FCFS,FirstCash Holdings| Inc.,2.97,3.5,3.83,4316376100,4.3163761,0.014,0.67,3.67,3.33,3,2.33,A-,B+,B,C+,D-
2329,SRE,Sempra,2.97,3,4.05,46063366000,46.063366,0.0319,1.33,2.33,2,2.67,2,C+,C,B-,C,D+
2330,ARMK,Aramark,2.97,3,4,9564880900,9.5648809,0.012,1,4,2.33,2.33,2.33,A,C+,C+,C+,D
2331,TMO,Thermo Fisher Scientific Inc.,2.97,3.66,4.14,2.02E+11,201.671,0.0026,0,1,4.33,2.67,0,D,A+,B-,F,F
2332,TELNY,Telenor ASA,2.97,3,3.5,15273933800,15.2739338,0.078,3.67,0.67,4,3,0.67,D-,A,B,D-,A-
2333,WCC,WESCO International| Inc.,2.97,3,4.5,7870509600,7.8705096,0.0073,2.33,4.33,2.33,2.67,1.33,A+,C+,B-,D+,C+
2334,PJT,PJT Partners Inc.,2.97,4,4,3192100610,3.19210061,0.0126,0,4.33,2.67,3.33,2,A+,B-,B+,C,F
2335,OCN,Ocwen Financial Corporation,2.97,3,3.66,211885424,0.211885424, N/A ,2.67,4.33,0,1.67,3,A+,F,C-,B,B-
2336,VRRM,Verra Mobility Corporation,2.97,4,4.14,3172843780,3.17284378, N/A ,1.67,2.67,3,3,2,B-,B,B,C,C-
2337,SHCAY,Sharp Corporation,2.97,N/A,1,4121601020,4.12160102, N/A ,2.33,2,1,2.33,-1,C,D,C+,N/A,C+
2338,RKLB,Rocket Lab USA| Inc.,2.97,4.25,4.25,2542298110,2.54229811, N/A ,2,2.33,0.67,3,2.33,C+,D-,B,C+,C
2339,KTRA,Kintara Therapeutics| Inc.,2.97,N/A,4,7160272,0.007160272, N/A ,-1,4.33,0,2.67,4,A+,F,B-,A,N/A
2340,MVBF,MVB Financial Corp.,2.97,N/A,4.25,291538336,0.291538336,0.031,1.67,2,1.33,2.33,3,C,D+,C+,B,C-
2341,KGFHY,Kingfisher plc,2.97,N/A,3,5524624900,5.5246249,0.0526,3.67,0.67,2.33,2,2.33,D-,C+,C,C+,A-
2342,NWS,News Corporation,2.97,N/A,4.14,11878441000,11.878441,0.0095,0.67,1.67,2.33,3.67,1.67,C-,C+,A-,C-,D-
2343,SLNG,Stabilis Solutions| Inc.,2.97,N/A,5,80382904,0.080382904, N/A ,2.33,4,1.67,1,-1,A,C-,D,N/A,C+
2344,INFY,Infosys Limited,2.97,3.33,3.5,75268932000,75.268932,0.0233,1.33,2,4,3,1,C,A,B,D,D+
2345,OSBC,Old Second Bancorp| Inc.,2.97,N/A,4.66,639746820,0.63974682,0.0142,1,4,2,2.33,3,A,C,C+,B,D
2346,NWSA,News Corporation,2.97,N/A,4.14,11878441000,11.878441,0.0099,0.67,1.67,2.33,3.67,1.67,C-,C+,A-,C-,D-
2347,CMRE,Costamare Inc.,2.97,4,3.66,1148519940,1.14851994,0.0481,4.33,0.67,4,2.33,0.67,D-,A,C+,D-,A+
2348,LU,Lufax Holding Ltd,2.97,3.5,3.66,2544664060,2.54466406,0.1982,4.33,0,4.33,0,1.67,F,A+,F,C-,A+
2349,CM,Canadian Imperial Bank of Commerce,2.97,4,3.11,37585494000,37.585494,0.0614,3.33,1.67,4,1.67,0,C-,A,C-,F,B+
2350,FAST,Fastenal Company,2.97,2.66,2.88,31320475600,31.3204756,0.0246,1,2,4,2.67,1.67,C,A,B-,C-,D
2351,JBHT,J.B. Hunt Transport Services| Inc.,2.97,3.33,3.92,19705749500,19.7057495,0.0085,1,2.67,3.67,3,0,B-,A-,B,F,D
2352,AEP,American Electric Power Company| Inc.,2.97,3.8,3.66,41523188000,41.523188,0.0415,2,2,3,1.33,2.33,C,B,D+,C+,C
2353,VNDA,Vanda Pharmaceuticals Inc.,2.97,3,3,273166144,0.273166144, N/A ,3,3,4,1.67,4,B,A,C-,A,B
2354,YNDX,Yandex N.V.,2.96,N/A,5,6846474200,6.8464742, N/A ,2.33,4,2.67,2.67,2.33,A,B-,B-,C+,C+
2355,SID,Companhia Sider£rgica Nacional,2.96,3,2.5,3400031490,3.40003149,0.1848,4.33,0.67,2,2,1.33,D-,C,C,D+,A+
2356,STLD,Steel Dynamics| Inc.,2.96,3,3,16983519200,16.9835192,0.0155,3.33,0,4.33,2.67,2.33,F,A+,B-,C+,B+
2357,IOBT,IO Biotech| Inc.,2.96,N/A,4.5,96844944,0.096844944, N/A ,4,2,1.67,1.33,3.67,C,C-,D+,A-,A
2358,TGNA,TEGNA Inc.,2.96,4,4,3212260860,3.21226086,0.025,3.67,3.67,3.33,2.33,2,A-,B+,C+,C,A-
2359,COO,The Cooper Companies| Inc.,2.96,3,3.88,16955087900,16.9550879,0.0002,0,2.33,3.67,3,2.67,C+,A-,B,B-,F
2360,UPBD,Upbound Group| Inc.,2.96,4,4.12,1726951040,1.72695104,0.0466,3,2.67,4,3.33,0.67,B-,A,B+,D-,B
2361,HVT,Haverty Furniture Companies| Inc.,2.96,3.5,5,506792000,0.506792,0.0376,4,1.33,2,2.67,0,D+,C,B-,F,A
2362,HTBI,HomeTrust Bancshares| Inc.,2.96,N/A,3.8,406070976,0.406070976,0.0173,1,4,1,2.33,-1,A,D,C+,N/A,D
2363,ANSS,ANSYS| Inc.,2.96,3,3.68,27597826000,27.597826, N/A ,0.67,1.33,4,3,1.67,D+,A,B,C-,D-
2364,OR,Osisko Gold Royalties Ltd,2.96,3.5,4.28,2354071040,2.35407104,0.0128,0,3,0.67,2.33,3.67,B,D-,C+,A-,F
2365,WAL,Western Alliance Bancorporation,2.96,3.25,4.5,5280300000,5.2803,0.0296,2,0,3,3.67,2,F,B,A-,C,C
2366,STT,State Street Corporation,2.96,4,3.52,22894307300,22.8943073,0.0351,2,1,4,2,1.67,D,A,C,C-,C
2367,ATLC,Atlanticus Holdings Corporation,2.96,4,4.25,462804480,0.46280448, N/A ,3.33,2,2.67,2.67,2.33,C,B-,B-,C+,B+
2368,EAT,Brinker International| Inc.,2.96,3.5,3,1402226940,1.40222694, N/A ,2,1.33,2,2,2.67,D+,C,C,B-,C
2369,OCS,Oculis Holding AG,2.96,3,4.66,451799360,0.45179936, N/A ,1.33,4.33,1.33,3.67,1,A+,D+,A-,D,D+
2370,ID,PARTS iD| Inc.,2.96,N/A,3,9919981,0.009919981, N/A ,4.33,2,0,0.67,-1,C,F,D-,N/A,A+
2371,LOGI,Logitech International S.A.,2.96,3.5,3.33,11285136400,11.2851364,0.0136,0.67,1,3.67,3.67,1.67,D,A-,A-,C-,D-
2372,UXIN,Uxin Limited,2.96,N/A,N/A,76661824,0.076661824, N/A ,3.33,3.33,0.67,1,4.33,B+,D-,D,A+,B+
2373,EOLS,Evolus| Inc.,2.96,2,4.42,538381250,0.53838125, N/A ,2,3,2.33,3.67,1.33,B,C+,A-,D+,C
2374,ACIW,ACI Worldwide| Inc.,2.96,N/A,4.6,2596517120,2.59651712, N/A ,2,2,3,2.67,2,C,B,B-,C,C
2375,LEGN,Legend Biotech Corporation,2.96,4,4.33,11868799000,11.868799, N/A ,1,4,1,4,1.33,A,D,A,D+,D
2376,AIRS,AirSculpt Technologies| Inc.,2.96,4,3.75,420208768,0.420208768, N/A ,0,0.67,3.67,4,0,D-,A-,A,F,F
2377,TRI,Thomson Reuters Corporation,2.96,3.33,3.05,59137917000,59.137917,0.0524,1.33,3,4,2.33,1.67,B,A,C+,C-,D+
2378,PTVE,Pactiv Evergreen Inc.,2.96,4,3.14,1469899010,1.46989901,0.0479,3.67,4,3,2,3,A,B,C,B,A-
2379,VTRU,Vitru Limited,2.96,4,4.14,543592700,0.5435927, N/A ,3.67,4.33,1.33,1.33,2.67,A+,D+,D+,B-,A-
2380,NAPA,The Duckhorn Portfolio| Inc.,2.96,3,4.25,1365078400,1.3650784, N/A ,1.67,2,2,1.33,3.33,C,C,D+,B+,C-
2381,ETR,Entergy Corporation,2.96,3,3.77,20807229400,20.8072294,0.0435,3,2,3.67,2,2,C,A-,C,C,B
2382,NFG,National Fuel Gas Company,2.96,4,3.33,4977524700,4.9775247,0.0354,3.67,2.67,2,2.33,3,B-,C,C+,B,A-
2383,LOVE,The Lovesac Company,2.95,3.6,4.8,337056288,0.337056288, N/A ,3.33,3.67,2,2.33,2.33,A-,C,C+,C+,B+
2384,GOLF,Acushnet Holdings Corp.,2.95,4,3.5,3766308350,3.76630835,0.0135,0.67,2,2,3.33,1.67,C,C,B+,C-,D-
2385,FLXS,Flexsteel Industries| Inc.,2.95,4,N/A,101384904,0.101384904,0.0321,3,4.33,2,3.33,1.33,A+,C,B+,D+,B
2386,DBTX,Decibel Therapeutics| Inc.,2.95,3,3,130933928,0.130933928, N/A ,2.33,0.67,1.67,4,0,D-,C-,A,F,C+
2387,LNSTY,London Stock Exchange Group plc,2.95,4,5,55852622000,55.852622,0.0132,0,2.33,3.67,3,1.33,C+,A-,B,D+,F
2388,BRDCY,Bridgestone Corporation,2.95,2,3,28017739800,28.0177398,0.0336,3.33,1.33,3.33,2.67,0.67,D+,B+,B-,D-,B+
2389,BSBR,Banco Santander (Brasil) S.A.,2.95,3.5,3,20625262600,20.6252626,0.0619,3.33,2,0.67,2.33,1.67,C,D-,C+,C-,B+
2390,IP,International Paper Company,2.95,4,3.09,11847010300,11.8470103,0.054,3.33,0.67,3.33,2.33,2.33,D-,B+,C+,C+,B+
2391,BRFS,BRF S.A.,2.95,3,3,3187496190,3.18749619, N/A ,2.67,0,1.67,3.67,1.67,F,C-,A-,C-,B-
2392,CD,Chindata Group Holdings Limited,2.95,4,4.42,3061112580,3.06111258, N/A ,2.67,4.33,1,3,1.67,A+,D,B,C-,B-
2393,STIX,Semantix| Inc.,2.95,4,3,114032048,0.114032048, N/A ,3,2.33,0.67,1.33,4,C+,D-,D+,A,B
2394,SEVCQ,Sono Group N.V.,2.95,N/A,5,380284,0.000380284, N/A ,4.33,4.33,4.33,0,2,A+,A+,F,C,A+
2395,TGB,Taseko Mines Limited,2.95,4,4.12,426818208,0.426818208, N/A ,2,4.33,1,3,2.67,A+,D,B,B-,C
2396,ENS,EnerSys,2.95,3,4.75,3967738880,3.96773888,0.0078,1.33,3.33,3,3.33,1.67,B+,B,B+,C-,D+
2397,SES,SES AI Corporation,2.95,2,2.33,769369920,0.76936992, N/A ,3,2,1,0.67,4,C,D,D-,A,B
2398,MHGU,Meritage Hospitality Group Inc.,2.95,N/A,5,123774648,0.123774648, N/A ,1.67,2.33,1.33,2,-1,C+,D+,C,N/A,C-
2399,GRMN,Garmin Ltd.,2.95,3.33,3.66,20316839900,20.3168399,0.0275,1,1,3.67,3,1.67,D,A-,B,C-,D
2400,PLTK,Playtika Holding Corp.,2.95,4,3.86,3745584640,3.74558464, N/A ,2,0.67,3,2.67,2.33,D-,B,B-,C+,C
2401,STAF,Staffing 360 Solutions| Inc.,2.95,N/A,5,2808629,0.002808629, N/A ,4.33,3.67,1,0,2.33,A-,D,F,C+,A+
2402,DQ,Daqo New Energy Corp.,2.95,4.25,3.72,2510374910,2.51037491, N/A ,4.33,0.67,4.33,1,0.67,D-,A+,D,D-,A+
2403,GOTU,Gaotu Techedu Inc.,2.95,4,3.6,681347650,0.68134765, N/A ,3.33,4.33,1.67,2.33,2.33,A+,C-,C+,C+,B+
2404,APPN,Appian Corporation,2.95,2.5,3.61,3413098750,3.41309875, N/A ,2,2.67,1,2.67,2.33,B-,D,B-,C+,C
2405,MCHP,Microchip Technology Incorporated,2.95,3.6,4.11,43563074000,43.563074,0.0191,1.67,1.67,4.33,2.67,1.33,C-,A+,B-,D+,C-
2406,GNK,Genco Shipping & Trading Limited,2.95,4,5,583068350,0.58306835,0.1152,4.33,0,3.67,1.67,1,F,A-,C-,D,A+
2407,SWGAY,The Swatch Group AG,2.95,4,N/A,13963125800,13.9631258,0.0244,2.67,2.67,2.67,2,-1,B-,B-,C,N/A,B-
2408,BYD,Boyd Gaming Corporation,2.95,4.5,4.28,6469778900,6.4697789,0.0121,1.33,1.67,3.67,2.67,2,C-,A-,B-,C,D+
2409,CNI,Canadian National Railway Company,2.95,3.6,3.54,75459117000,75.459117,0.0196,1,1,4.33,2,1.33,D,A+,C,D+,D
2410,FIP,FTAI Infrastructure Inc.,2.95,3,5,346157536,0.346157536,0.034,3,4,1.33,3.33,0,A,D+,B+,F,B
2411,CRI,Carter's| Inc.,2.95,3,2.85,2580510460,2.58051046,0.0433,2.67,0,3.33,2.33,2.33,F,B+,C+,C+,B-
2412,CURO,CURO Group Holdings Corp.,2.94,N/A,3.66,51149944,0.051149944, N/A ,4.33,3.67,0.67,0,2,A-,D-,F,C,A+
2414,YSG,Yatsen Holding Limited,2.94,4,3.75,544217220,0.54421722, N/A ,4,4,1.67,1.33,2.67,A,C-,D+,B-,A
2415,VERX,Vertex| Inc.,2.94,4,3.81,3151199230,3.15119923, N/A ,1,2.67,2,3.33,2,B-,C,B+,C,D
2416,LBRDK,Liberty Broadband Corporation,2.94,N/A,4.6,13648521200,13.6485212, N/A ,0,3.33,0.67,3.67,2,B+,D-,A-,C,F
2417,ROK,Rockwell Automation| Inc.,2.94,2.5,3.3,32758097900,32.7580979,0.0165,0.67,2.67,3.33,2,2,B-,B+,C,C,D-
2418,ANEB,Anebulo Pharmaceuticals| Inc.,2.94,N/A,5,82280064,0.082280064, N/A ,2.33,1,1,3.67,2,D,D,A-,C,C+
2419,KZIA,Kazia Therapeutics Limited,2.94,N/A,4,25838838,0.025838838, N/A ,1.67,4.33,1.33,3.33,-1,A+,D+,B+,N/A,C-
2420,DGX,Quest Diagnostics Incorporated,2.94,4,3.33,14166301700,14.1663017,0.0217,1,0,4,2.67,2.33,F,A,B-,C+,D
2421,BRLT,Brilliant Earth Group| Inc.,2.94,4,4.25,308716384,0.308716384, N/A ,4.33,1.67,1.67,0.67,3,C-,C-,D-,B,A+
2422,BFAM,Bright Horizons Family Solutions Inc.,2.94,3,3,5073462800,5.0734628, N/A ,0.67,3.33,2.67,3.33,1.67,B+,B-,B+,C-,D-
2423,UIS,Unisys Corporation,2.94,3,3.66,230172656,0.230172656, N/A ,4.33,1.33,2.33,1.33,1.67,D+,C+,D+,C-,A+
2424,HAS,Hasbro| Inc.,2.94,3.5,4.54,9452416000,9.452416,0.0422,1.67,1,3,3.33,1.33,D,B,B+,D+,C-
2425,EBR,Centrais El‚tricas Brasileiras S.A. - Eletrobr s,2.94,3,5,17055492100,17.0554921,0.006,1.33,3,1.33,3.33,-1,B,D+,B+,N/A,D+
2426,GOEV,Canoo Inc.,2.94,2,4.4,323457728,0.323457728, N/A ,2.67,1.67,0,0.67,3.67,C-,F,D-,A-,B-
2427,HDB,HDFC Bank Limited,2.94,3.5,4.75,1.51E+11,151.462,0.0105,0,3,3.33,2.33,1.33,B,B+,C+,D+,F
2428,AVAH,Aveanna Healthcare Holdings Inc.,2.94,N/A,3.12,272307904,0.272307904, N/A ,2,0,3.33,3.67,1,F,B+,A-,D,C
2429,SNDR,Schneider National| Inc.,2.94,3,4.05,4994961900,4.9949619,0.0124,2.67,0,2.33,3,1,F,C+,B,D,B-
2430,TSQ,Townsquare Media| Inc.,2.94,N/A,4.66,155859232,0.155859232,0.0396,3,3.33,2.33,3.67,1,B+,C+,A-,D,B
2431,ESE,ESCO Technologies Inc.,2.94,3,4.66,2722638590,2.72263859,0.003,0.67,2.67,2.67,3.33,1.67,B-,B-,B+,C-,D-
2432,UAA,Under Armour| Inc.,2.94,4,3.85,3126583300,3.1265833, N/A ,2.67,0.67,1.67,1.67,2.67,D-,C-,C-,B-,B-
2433,ZH,Zhihu Inc.,2.94,3,4.5,647340030,0.64734003, N/A ,2.33,2.67,0.67,1.67,3,B-,D-,C-,B,C+
2434,EM,Smart Share Global Limited,2.94,N/A,4.33,217712896,0.217712896, N/A ,3.67,3.33,3.33,1.33,3,B+,B+,D+,B,A-
2435,OLN,Olin Corporation,2.94,4,3.86,6285020200,6.2850202,0.016,3.67,4,3.67,2.33,0,A,A-,C+,F,A-
2436,TWI,Titan International| Inc.,2.94,4,3,784087940,0.78408794, N/A ,4,3,3,2.33,0,B,B,C+,F,A
2437,HLN,Haleon plc,2.94,4.5,4,37704974000,37.704974,0.0128,0.67,2,4.33,3.33,0.67,C,A+,B+,D-,D-
2438,BTMD,biote Corp.,2.94,N/A,4.66,143328608,0.143328608, N/A ,4.33,0,3.33,3.33,1,F,B+,B+,D,A+
2439,OCFT,OneConnect Financial Technology Co.| Ltd.,2.94,N/A,3,133042888,0.133042888, N/A ,4.33,2,2,0.67,4,C,C,D-,A,A+
2440,FLYW,Flywire Corporation,2.94,4,4.58,3788961020,3.78896102, N/A ,0.67,4,2.33,3.67,2,A,C+,A-,C,D-
2441,AUTL,Autolus Therapeutics plc,2.93,4,4.2,501937728,0.501937728, N/A ,1.33,3.67,3,3.67,0.67,A-,B,A-,D-,D+
2442,JEF,Jefferies Financial Group Inc.,2.93,3,4,8542865400,8.5428654,0.0307,1.33,1,2,3.67,1,D,C,A-,D,D+
2443,WM,Waste Management| Inc.,2.93,3.33,3.77,65003942000,65.003942,0.0171,0.67,1.33,4,2,1.67,D+,A,C,C-,D-
2444,MKFG,Markforged Holding Corporation,2.93,3,4.6,236785248,0.236785248, N/A ,3,3,0.67,3.33,2,B,D-,B+,C,B
2445,GOGO,Gogo Inc.,2.93,3,3.71,1604852610,1.60485261, N/A ,1.33,1,3.33,1.33,3.33,D,B+,D+,B+,D+
2446,ARREF,Amerigo Resources Ltd.,2.93,3,N/A,170606000,0.170606,0.0856,4,4,2.33,2.67,1.33,A,C+,B-,D+,A
2447,EXPR,Express| Inc.,2.93,2,5,36478500,0.0364785, N/A ,4.33,4,2.33,0,0.67,A,C+,F,D-,A+
